t	x	y	theta	v	omega	v	omega
14.48	4.97115	4.40095	0.963175	0.499896	0.00438087	0.5	0.020218
14.501	4.97714	4.40957	0.963273	0.5001	0.00483251	0.5	0.020218
14.521	4.98285	4.41778	0.963368	0.500039	0.0047269	0.5	0.020218
14.541	4.98884	4.4264	0.963462	0.499922	0.00434518	0.5	0.020218
14.562	4.99455	4.43461	0.963548	0.50006	0.00429732	0.5	0.020218
14.582	5.00025	4.44283	0.963647	0.5	0.0051525	0.5	0.020218
14.601	5.00624	4.45145	0.963743	0.499974	0.00438531	0.5	0.0235606
14.624	5.01223	4.46007	0.963843	0.50004	0.0048917	0.5	0.0235606
14.644	5.01794	4.46829	0.964009	0.5	0.00890403	0.5	0.0235606
14.665	5.02392	4.47691	0.96418	0.499966	0.00798377	0.5	0.0235606
14.685	5.02962	4.48513	0.964327	0.500047	0.00730044	0.5	0.0235606
14.706	5.03561	4.49376	0.964494	0.499983	0.00803534	0.5	0.0235606
14.726	5.0413	4.50198	0.964662	0.499999	0.00837854	0.5	0.0235606
14.746	5.047	4.5102	0.96481	0.500009	0.00737712	0.5	0.0235606
14.767	5.05298	4.51883	0.964976	0.499948	0.00791331	0.5	0.0235606
14.787	5.05896	4.52746	0.965148	0.500067	0.00777286	0.5	0.0235606
14.808	5.06465	4.53568	0.965305	0.499975	0.00892757	0.5	0.0267705
14.828	5.07063	4.54431	0.965498	0.499961	0.0119973	0.5	0.0267705
14.848	5.07632	4.55254	0.965737	0.500058	0.0114145	0.5	0.0267705
14.869	5.082	4.56076	0.965964	0.500001	0.0106045	0.5	0.0267705
14.89	5.08797	4.5694	0.966188	0.49992	0.0112536	0.5	0.0267705
14.91	5.09366	4.57763	0.966413	0.500116	0.0113178	0.5	0.0267705
14.927	5.09934	4.58586	0.966639	0.499987	0.0108881	0.5	0.0267705
14.951	5.1053	4.5945	0.966869	0.499918	0.011212	0.5	0.0267705
14.97	5.11098	4.60273	0.967093	0.500038	0.0112318	0.5	0.0267705
14.99	5.11666	4.61096	0.967317	0.500086	0.0112332	0.5	0.0300965
15.011	5.12261	4.61961	0.967553	0.499886	0.0110934	0.5	0.0300965
15.033	5.12857	4.62826	0.967808	0.500071	0.0148645	0.5	0.0300965
15.053	5.13424	4.6365	0.968103	0.500024	0.0143642	0.5	0.0300965
15.074	5.14019	4.64515	0.968403	0.499896	0.0142435	0.5	0.0300965
15.095	5.14614	4.6538	0.968704	0.500066	0.0144264	0.5	0.0300965
15.115	5.1518	4.66204	0.96899	0.500058	0.0141227	0.5	0.0300965
15.135	5.15774	4.6707	0.969288	0.499908	0.0142905	0.5	0.0300965
15.156	5.1634	4.67894	0.969577	0.500036	0.0146735	0.5	0.0300965
15.176	5.16906	4.68719	0.969867	0.500059	0.0142059	0.5	0.0300965
15.196	5.17471	4.69544	0.97015	0.499957	0.0141251	0.5	0.0293531
15.217	5.18064	4.7041	0.970467	0.500019	0.0161848	0.5	0.0293531
15.237	5.18629	4.71235	0.970811	0.500018	0.0182252	0.5	0.0293531
15.258	5.19222	4.72102	0.971185	0.499981	0.0173595	0.5	0.0293531
15.279	5.19814	4.72969	0.971558	0.500034	0.0180603	0.5	0.0293531
15.299	5.20378	4.73795	0.971917	0.499989	0.0179466	0.5	0.0293531
15.32	5.2097	4.74662	0.972286	0.499976	0.0172919	0.5	0.0293531
15.34	5.21533	4.75489	0.97264	0.500026	0.0179073	0.5	0.0293531
15.361	5.22124	4.76356	0.973019	0.499987	0.0181784	0.5	0.0293531
15.382	5.22715	4.77224	0.97339	0.499989	0.0174248	0.5	0.0293531
15.401	5.23277	4.78051	0.973742	0.500017	0.0176679	0.5	0.0261765
15.423	5.23868	4.7892	0.974116	0.499945	0.0178622	0.5	0.0261765
15.443	5.24429	4.79747	0.974455	0.500097	0.0166891	0.5	0.0261765
15.463	5.24991	4.80575	0.974783	0.499991	0.0163336	0.5	0.0261765
15.484	5.2558	4.81444	0.975143	0.499939	0.0173226	0.5	0.0261765
15.503	5.26141	4.82271	0.975486	0.500083	0.0171752	0.5	0.0261765
15.523	5.26702	4.831	0.975816	0.500057	0.0163645	0.5	0.0261765
15.545	5.2729	4.83969	0.976173	0.499905	0.017091	0.5	0.0261765
15.565	5.2785	4.84798	0.976517	0.500075	0.0171955	0.5	0.0261765
15.585	5.2841	4.85626	0.976857	0.500037	0.0169759	0.5	0.0229504
15.606	5.28997	4.86497	0.977214	0.499899	0.0170148	0.5	0.0229504
15.627	5.29584	4.87367	0.977557	0.500095	0.0163106	0.5	0.0229504
15.647	5.30143	4.88196	0.977822	0.500059	0.0132652	0.5	0.0229504
15.668	5.3073	4.89067	0.978113	0.499899	0.0138413	0.5	0.0229504
15.688	5.31288	4.89897	0.97839	0.500028	0.0137777	0.5	0.0229504
15.707	5.31847	4.90726	0.978666	0.500074	0.0141476	0.5	0.0229504
15.728	5.32433	4.91598	0.978963	0.499905	0.0137961	0.5	0.0229504
15.748	5.33018	4.92469	0.979252	0.500018	0.0136535	0.5	0.0229504
15.769	5.33576	4.93299	0.979525	0.500093	0.0136725	0.5	0.0229504
15.79	5.34133	4.9413	0.9798	0.499915	0.014057	0.5	0.0197575
15.811	5.34718	4.95002	0.980088	0.499994	0.0123547	0.5	0.0197575
15.831	5.35275	4.95832	0.980325	0.500061	0.00972935	0.5	0.0197575
15.851	5.35832	4.96663	0.980524	0.49993	0.0110668	0.5	0.0197575
15.872	5.36416	4.97535	0.980754	0.499993	0.0105609	0.5	0.0197575
15.892	5.36972	4.98366	0.980963	0.50001	0.0100995	0.5	0.0197575
15.912	5.37528	4.99197	0.981169	0.500014	0.010887	0.5	0.0197575
15.933	5.38112	5.0007	0.981397	0.499976	0.0107636	0.5	0.0197575
15.953	5.38668	5.00901	0.981609	0.499999	0.0101223	0.5	0.0197575
15.973	5.39224	5.01733	0.981814	0.500025	0.0106179	0.5	0.0165314
15.994	5.39807	5.02606	0.98204	0.499992	0.0111187	0.5	0.0165314
16.014	5.4039	5.03479	0.982263	0.499965	0.00971736	0.5	0.0165314
16.034	5.40945	5.04311	0.982433	0.500029	0.00676016	0.5	0.0165314
16.055	5.415	5.05143	0.982577	0.500015	0.00776127	0.5	0.0165314
16.076	5.42082	5.06017	0.982736	0.499948	0.00737584	0.5	0.0165314
16.096	5.42637	5.06849	0.982878	0.500014	0.00676443	0.5	0.0165314
16.116	5.43192	5.07681	0.983021	0.50005	0.00758173	0.5	0.0165314
16.136	5.43746	5.08513	0.983173	0.499961	0.00762533	0.5	0.0165314
16.157	5.44328	5.09387	0.983326	0.499963	0.00697018	0.5	0.0165314
16.177	5.44882	5.10219	0.983471	0.500129	0.00748212	0.5	0.0132226
16.197	5.45436	5.11052	0.983621	0.499962	0.00749122	0.5	0.0132226
16.218	5.46018	5.11926	0.983772	0.499951	0.00697284	0.5	0.0132226
16.238	5.46572	5.12759	0.983875	0.500133	0.00365312	0.5	0.0132226
16.257	5.47126	5.13591	0.983955	0.499971	0.00422952	0.5	0.0132226
16.279	5.47707	5.14466	0.984044	0.499927	0.00424142	0.5	0.0132226
16.299	5.48261	5.15298	0.984125	0.500087	0.00397322	0.5	0.0132226
16.319	5.48814	5.16131	0.984207	0.500038	0.00420787	0.5	0.0132226
16.34	5.49395	5.17006	0.984293	0.49991	0.00402293	0.5	0.0132226
16.36	5.49949	5.17839	0.984374	0.500048	0.00407193	0.5	0.0132226
16.379	5.50502	5.18672	0.984457	0.500079	0.00418495	0.5	0.0097649
16.401	5.51083	5.19546	0.984541	0.499885	0.00390767	0.5	0.0097649
16.422	5.51664	5.20421	0.984614	0.500057	0.00328913	0.5	0.0097649
16.44	5.52217	5.21254	0.984644	0.500073	0.000902171	0.5	0.0097649
16.463	5.52798	5.22129	0.984659	0.499921	0.000668859	0.5	0.0097649
16.484	5.53379	5.23003	0.984673	0.500055	0.000629704	0.5	0.0097649
16.504	5.53932	5.23836	0.984696	0.500049	0.00125497	0.5	0.0097649
16.525	5.54513	5.24711	0.984716	0.499923	0.000927936	0.5	0.0097649
16.545	5.55066	5.25544	0.984728	0.500048	0.000521612	0.5	0.0097649
16.565	5.55619	5.26377	0.984748	0.500001	0.00108233	0.5	0.0097649
16.586	5.56199	5.27252	0.984776	0.499992	0.00138004	0.5	0.00637308
16.601	5.5678	5.28127	0.984789	0.500033	0.000541071	0.5	0.00637308
16.627	5.57333	5.2896	0.9848	0.499983	0.000569988	0.5	0.00637308
16.647	5.57914	5.29835	0.984743	0.500012	-0.00279753	0.5	0.00637308
16.668	5.58467	5.30668	0.984687	0.499999	-0.00315599	0.5	0.00637308
16.689	5.59048	5.31543	0.984622	0.499977	-0.00225052	0.5	0.00637308
16.703	5.59601	5.32376	0.984577	0.50005	-0.00225052	0.5	0.00637308
16.729	5.60182	5.33251	0.984529	0.499968	-0.00231572	0.5	0.00637308
16.751	5.60763	5.34125	0.984481	0.499968	-0.00231572	0.5	0.00637308
16.771	5.61316	5.34958	0.984423	0.5001	-0.00313425	0.5	0.00637308
16.79	5.6187	5.35791	0.984368	0.499972	-0.00254906	0.5	0.00637308
16.812	5.62451	5.36666	0.984317	0.499948	-0.00240783	0.5	0.00274958
16.832	5.63004	5.37499	0.984217	0.500111	-0.00583979	0.5	0.00274958
16.852	5.63558	5.38331	0.984092	0.499982	-0.00642621	0.5	0.00274958
16.873	5.64139	5.39206	0.983968	0.499923	-0.00575703	0.5	0.00274958
16.893	5.64693	5.40038	0.983849	0.50004	-0.00599482	0.5	0.00274958
16.91	5.65247	5.40871	0.983727	0.500084	-0.00609376	0.5	0.00274958
16.933	5.65801	5.41704	0.983607	0.499888	-0.00597496	0.5	0.00274958
16.954	5.66382	5.42578	0.983481	0.500037	-0.00603031	0.5	0.00274958
16.974	5.66937	5.4341	0.983367	0.500119	-0.00561423	0.5	0.00367845
16.995	5.67519	5.44284	0.983242	0.499875	-0.00602488	0.5	0.00367845
17.015	5.68101	5.45158	0.983115	0.50004	-0.00605733	0.5	0.00367845
17.036	5.68655	5.4599	0.982926	0.500109	-0.00981807	0.5	0.00367845
17.057	5.69238	5.46864	0.982722	0.499887	-0.00970657	0.5	0.00367845
17.077	5.6982	5.47737	0.982522	0.50005	-0.0094937	0.5	0.00367845
17.098	5.70375	5.48569	0.982324	0.500028	-0.00991282	0.5	0.00367845
17.119	5.70958	5.49442	0.98213	0.499956	-0.00969838	0.5	0.00367845
17.139	5.71513	5.50274	0.981936	0.500007	-0.0100581	0.5	0.00367845
17.16	5.72097	5.51147	0.981726	0.500014	-0.00925245	0.5	0.00367845
17.181	5.7268	5.5202	0.981531	0.499954	-0.00947982	0.5	0.00739406
17.199	5.73236	5.52851	0.98134	0.500032	-0.0100485	0.5	0.00739406
17.22	5.73903	5.53849	0.981106	0.499985	-0.00908453	0.5	0.00739406
17.244	5.74459	5.5468	0.980931	0.500014	-0.00805584	0.5	0.00739406
17.265	5.75016	5.55511	0.980763	0.500017	-0.00904711	0.5	0.00739406
17.286	5.756	5.56383	0.980572	0.500007	-0.00916797	0.5	0.00739406
17.306	5.76157	5.57214	0.980395	0.500011	-0.00836617	0.5	0.00739406
17.326	5.76713	5.58045	0.980228	0.499954	-0.0083323	0.5	0.00739406
17.344	5.77298	5.58917	0.980045	0.5	-0.00926714	0.5	0.00739406
17.366	5.77855	5.59747	0.979867	0.500076	-0.00844166	0.5	0.00739406
17.388	5.7844	5.60619	0.979689	0.499919	-0.00849166	0.5	0.011146
17.409	5.79025	5.61491	0.979504	0.500019	-0.00909588	0.5	0.011146
17.428	5.79583	5.62321	0.979366	0.500069	-0.00510007	0.5	0.011146
17.45	5.80168	5.63193	0.979267	0.499905	-0.0043974	0.5	0.011146
17.471	5.80754	5.64064	0.979167	0.499984	-0.00503606	0.5	0.011146
17.49	5.81312	5.64894	0.979066	0.500132	-0.00503471	0.5	0.011146
17.511	5.81869	5.65724	0.978967	0.499909	-0.00490067	0.5	0.011146
17.532	5.82455	5.66596	0.978862	0.499971	-0.00505722	0.5	0.011146
17.552	5.83013	5.67426	0.978763	0.500147	-0.00487444	0.5	0.011146
17.572	5.83571	5.68255	0.978664	0.499936	-0.00496949	0.5	0.011146
17.593	5.84157	5.69127	0.978558	0.499932	-0.00510405	0.5	0.0148794
17.613	5.84716	5.69956	0.978457	0.500111	-0.00504869	0.5	0.0148794
17.632	5.85274	5.70786	0.978412	0.500029	-0.00132215	0.5	0.0148794
17.654	5.8586	5.71657	0.978388	0.499914	-0.00105187	0.5	0.0148794
17.674	5.86419	5.72487	0.978359	0.500075	-0.00153216	0.5	0.0148794
17.694	5.86977	5.73316	0.978341	0.500048	-0.000745527	0.5	0.0148794
17.714	5.87563	5.74187	0.978316	0.499924	-0.00129152	0.5	0.0148794
17.735	5.88122	5.75017	0.978286	0.500029	-0.00154573	0.5	0.0148794
17.755	5.8868	5.75846	0.978268	0.500016	-0.000819072	0.5	0.0148794
17.776	5.89267	5.76717	0.978243	0.499971	-0.00121401	0.5	0.0184109
17.796	5.89825	5.77547	0.978212	0.499992	-0.00162384	0.5	0.0184109
17.816	5.90412	5.78418	0.978187	0.500013	-0.00112553	0.5	0.0184109
17.837	5.9097	5.79247	0.978247	0.499975	0.00323334	0.5	0.0184109
17.856	5.91529	5.80077	0.978296	0.499996	0.00240421	0.5	0.0184109
17.878	5.92115	5.80948	0.978339	0.499988	0.00199352	0.5	0.0184109
17.898	5.92673	5.81777	0.978398	0.500043	0.00298884	0.5	0.0184109
17.919	5.9326	5.82649	0.978449	0.500028	0.00193456	0.5	0.0184109
17.938	5.93846	5.8352	0.97849	0.499947	0.00193456	0.5	0.0184109
17.96	5.94404	5.84349	0.978548	0.500071	0.00291852	0.5	0.0184109
17.98	5.94962	5.85179	0.978596	0.500007	0.00238762	0.5	0.0220894
18	5.95548	5.8605	0.978645	0.499939	0.00280648	0.5	0.0220894
18.021	5.96106	5.8688	0.978705	0.500067	0.00655787	0.5	0.0220894
18.041	5.96665	5.8771	0.978835	0.500023	0.00564532	0.5	0.0220894
18.06	5.9725	5.88581	0.978955	0.499907	0.00606495	0.5	0.0220894
18.08	5.97836	5.89453	0.979082	0.500056	0.00616166	0.5	0.0220894
18.1	5.98422	5.90324	0.979211	0.499991	0.00609475	0.5	0.0220894
18.125	5.99007	5.91196	0.979339	0.499923	0.00606829	0.5	0.0220894
18.145	5.99565	5.92026	0.979461	0.500088	0.00612635	0.5	0.0220894
18.165	6.00122	5.92856	0.979582	0.50004	0.00595081	0.5	0.0256211
18.186	6.00707	5.93728	0.979709	0.499897	0.00613366	0.5	0.0256211
18.207	6.01292	5.946	0.979836	0.500091	0.00598567	0.5	0.0256211
18.226	6.0185	5.9543	0.979983	0.500061	0.00979107	0.5	0.0256211
18.247	6.02434	5.96302	0.980193	0.499894	0.0105114	0.5	0.0256211
18.268	6.03019	5.97175	0.980406	0.50012	0.00954669	0.5	0.0256211
18.289	6.03576	5.98005	0.980597	0.500019	0.00956886	0.5	0.0256211
18.31	6.0416	5.98878	0.980802	0.499928	0.0099762	0.5	0.0256211
18.331	6.04744	5.9975	0.98101	0.500082	0.00980872	0.5	0.0256211
18.351	6.053	6.00581	0.981203	0.500034	0.00949687	0.5	0.0256211
18.372	6.05884	6.01454	0.9814	0.499938	0.00932413	0.5	0.0256211
18.392	6.0644	6.02286	0.981598	0.500045	0.0103054	0.5	0.0295763
18.413	6.07023	6.03159	0.981805	0.500035	0.00953107	0.5	0.0295763
18.434	6.07606	6.04032	0.98205	0.499958	0.012956	0.5	0.0295763
18.454	6.08161	6.04863	0.982322	0.500031	0.0139648	0.5	0.0295763
18.475	6.08744	6.05737	0.982606	0.500004	0.0133175	0.5	0.0295763
18.495	6.09299	6.06569	0.982864	0.500008	0.0127278	0.5	0.0295763
18.514	6.09853	6.07401	0.98313	0.500033	0.013528	0.5	0.0295763
18.536	6.10435	6.08275	0.983417	0.499979	0.0137655	0.5	0.0295763
18.556	6.10989	6.09107	0.983678	0.50004	0.0128005	0.5	0.0295763
18.576	6.11543	6.0994	0.983942	0.499969	0.0132944	0.5	0.0331816
18.597	6.12125	6.10814	0.984225	0.499976	0.0135651	0.5	0.0331816
18.616	6.12678	6.11647	0.98449	0.500043	0.0131814	0.5	0.0331816
18.637	6.13231	6.1248	0.984816	0.499985	0.0170637	0.5	0.0331816
18.657	6.13812	6.13355	0.985186	0.499936	0.0177624	0.5	0.0331816
18.678	6.14364	6.14189	0.985533	0.500103	0.0172449	0.5	0.0331816
18.698	6.14917	6.15022	0.985868	0.500009	0.0166748	0.5	0.0331816
18.719	6.15496	6.15898	0.986229	0.499926	0.0172858	0.5	0.0331816
18.739	6.16048	6.16732	0.986575	0.500061	0.0173074	0.5	0.0331816
18.758	6.16599	6.17566	0.986914	0.50005	0.0169049	0.5	0.0331816
18.78	6.17178	6.18442	0.987276	0.499896	0.0172415	0.5	0.0331164
18.801	6.17756	6.19319	0.987636	0.500084	0.017145	0.5	0.0331164
18.821	6.18307	6.20154	0.987981	0.500001	0.0172702	0.5	0.0331164
18.842	6.18885	6.2103	0.988424	0.499914	0.0209497	0.5	0.0331164
18.861	6.19434	6.21866	0.988843	0.500038	0.0206436	0.5	0.0331164
18.882	6.19984	6.22701	0.989256	0.500054	0.0212911	0.5	0.0331164
18.902	6.20533	6.23537	0.989681	0.499906	0.0208089	0.5	0.0331164
18.923	6.21109	6.24415	0.990118	0.500009	0.0205718	0.5	0.0331164
18.943	6.21658	6.25251	0.99053	0.500077	0.0210555	0.5	0.0331164
18.963	6.22206	6.26087	0.990952	0.499941	0.0210845	0.5	0.0331164
18.984	6.22781	6.26966	0.991393	0.499997	0.0205534	0.5	0.0331164
19.003	6.23328	6.27803	0.991803	0.500081	0.0204279	0.5	0.0292542
19.025	6.23903	6.28682	0.992236	0.49995	0.0213836	0.5	0.0292542
19.046	6.24477	6.29561	0.992681	0.500008	0.0205429	0.5	0.0292542
19.066	6.25023	6.30398	0.993091	0.500044	0.0202898	0.5	0.0292542
19.087	6.25596	6.31278	0.993522	0.499948	0.0212101	0.5	0.0292542
19.107	6.26142	6.32116	0.993944	0.500012	0.0208519	0.5	0.0292542
19.127	6.26741	6.33038	0.994398	0.49999	0.0202356	0.5	0.0292542
19.149	6.27286	6.33877	0.994808	0.499966	0.0209265	0.5	0.0292542
19.17	6.27858	6.34758	0.995251	0.500022	0.0212877	0.5	0.0292542
19.191	6.28429	6.35639	0.995688	0.499966	0.0203043	0.5	0.0256124
19.211	6.28973	6.36478	0.996099	0.50007	0.0208153	0.5	0.0256124
19.23	6.29516	6.37317	0.996478	0.500013	0.017037	0.5	0.0256124
19.252	6.30087	6.38199	0.99683	0.499944	0.0165084	0.5	0.0256124
19.272	6.3063	6.39039	0.997163	0.500075	0.0167716	0.5	0.0256124
19.292	6.31172	6.39879	0.997502	0.499999	0.017126	0.5	0.0256124
19.312	6.31741	6.40761	0.997861	0.499933	0.0170212	0.5	0.0256124
19.333	6.32283	6.41601	0.998193	0.500083	0.0163428	0.5	0.0256124
19.353	6.32825	6.42442	0.998527	0.500001	0.0169544	0.5	0.0256124
19.374	6.33394	6.43325	0.998884	0.499905	0.0169838	0.5	0.0256124
19.395	6.33962	6.44208	0.99924	0.500082	0.0169453	0.5	0.0219162
19.415	6.34503	6.45049	0.999578	0.500065	0.0169194	0.5	0.0219162
19.436	6.3507	6.45932	0.999875	0.499898	0.0130238	0.5	0.0219162
19.456	6.3561	6.46774	1.00014	0.50008	0.013047	0.5	0.0219162
19.476	6.36151	6.47615	1.0004	0.500066	0.0134728	0.5	0.0219162
19.497	6.36717	6.48499	1.00068	0.49989	0.0132569	0.5	0.0219162
19.518	6.37284	6.49383	1.00096	0.500072	0.013141	0.5	0.0219162
19.538	6.37823	6.50225	1.00122	0.500057	0.0133274	0.5	0.0219162
19.559	6.38389	6.5111	1.0015	0.499909	0.01323	0.5	0.0219162
19.58	6.38955	6.51994	1.00178	0.500067	0.0129674	0.5	0.0219162
19.6	6.39494	6.52837	1.00205	0.500049	0.0136316	0.5	0.0182567
19.62	6.40059	6.53721	1.00233	0.499921	0.0132737	0.5	0.0182567
19.641	6.40598	6.54564	1.00251	0.500028	0.0087523	0.5	0.0182567
19.661	6.41136	6.55407	1.0027	0.500016	0.0096149	0.5	0.0182567
19.682	6.41701	6.56292	1.00291	0.49997	0.00981077	0.5	0.0182567
19.703	6.42265	6.57177	1.0031	0.500039	0.00917548	0.5	0.0182567
19.723	6.42803	6.58021	1.00329	0.500002	0.00923464	0.5	0.0182567
19.744	6.43367	6.58906	1.0035	0.499965	0.00924666	0.5	0.0182567
19.764	6.43905	6.59749	1.00368	0.500019	0.00911008	0.5	0.0182567
19.785	6.44468	6.60635	1.00387	0.499996	0.00997752	0.5	0.0182567
19.804	6.45005	6.61479	1.00407	0.500039	0.00962838	0.5	0.0143393
19.826	6.45569	6.62365	1.00426	0.500016	0.00475982	0.5	0.0143393
19.846	6.46133	6.63251	1.00437	0.499966	0.00603054	0.5	0.0143393
19.867	6.46669	6.64094	1.00449	0.500071	0.00630951	0.5	0.0143393
19.887	6.47206	6.64938	1.00461	0.499972	0.00547726	0.5	0.0143393
19.908	6.47769	6.65825	1.00473	0.499967	0.00596067	0.5	0.0143393
19.927	6.48305	6.66669	1.00485	0.50006	0.00615647	0.5	0.0143393
19.948	6.48841	6.67513	1.00497	0.499997	0.0060556	0.5	0.0143393
19.969	6.49404	6.68399	1.0051	0.499922	0.00578542	0.5	0.0113231
19.987	6.49967	6.69286	1.00522	0.500121	0.00608333	0.5	0.0113231
20.01	6.50503	6.7013	1.00534	0.499976	0.00599793	0.5	0.0113231
20.031	6.51065	6.71016	1.00543	0.499925	0.000893179	0.5	0.0113231
20.051	6.51601	6.71861	1.00545	0.500091	0.00189575	0.5	0.0113231
20.071	6.52137	6.72705	1.00549	0.500063	0.00208109	0.5	0.0113231
20.091	6.52699	6.73592	1.00553	0.499886	0.00196488	0.5	0.0113231
20.113	6.53262	6.74479	1.00558	0.500122	0.00198644	0.5	0.0113231
20.133	6.53797	6.75323	1.00561	0.500046	0.00187989	0.5	0.0113231
20.154	6.54359	6.7621	1.00565	0.499896	0.00187467	0.5	0.0113231
20.175	6.54922	6.77097	1.0057	0.500122	0.00218569	0.5	0.0113231
20.195	6.55457	6.77941	1.00574	0.500014	0.00191912	0.5	0.00740488
20.216	6.56019	6.78828	1.00577	0.499922	0.00128386	0.5	0.00740488
20.235	6.56555	6.79672	1.00576	0.500079	-0.00109874	0.5	0.00740488
20.256	6.5709	6.80517	1.00574	0.500017	-0.00102057	0.5	0.00740488
20.277	6.57653	6.81404	1.00572	0.499954	-0.00126747	0.5	0.00740488
20.297	6.58188	6.82248	1.00569	0.500005	-0.00138186	0.5	0.00740488
20.317	6.5875	6.83135	1.00568	0.500026	-0.000464731	0.5	0.00740488
20.338	6.59286	6.8398	1.00565	0.499949	-0.00131958	0.5	0.00740488
20.357	6.59821	6.84824	1.00563	0.500001	-0.00145974	0.5	0.00740488
20.379	6.60384	6.85711	1.00561	0.499979	-0.000528698	0.5	0.0037995
20.399	6.60919	6.86555	1.00559	0.50003	-0.0011939	0.5	0.0037995
20.42	6.61482	6.87442	1.00556	0.500008	-0.00156197	0.5	0.0037995
20.441	6.62044	6.88329	1.00546	0.499978	-0.00513366	0.5	0.0037995
20.461	6.6258	6.89173	1.00536	0.500022	-0.00472543	0.5	0.0037995
20.48	6.63116	6.90017	1.00526	0.500046	-0.00540506	0.5	0.0037995
20.502	6.63678	6.90904	1.00514	0.499946	-0.00554407	0.5	0.0037995
20.522	6.64214	6.91748	1.00505	0.500088	-0.00455653	0.5	0.0037995
20.542	6.64751	6.92592	1.00495	0.499997	-0.00516883	0.5	0.0037995
20.562	6.65287	6.93436	1.00484	0.499922	-0.00556757	0.5	0.0037995
20.583	6.6585	6.94323	1.00474	0.500042	-0.00470646	0.5	0.004791
20.601	6.66386	6.95167	1.00464	0.500064	-0.00483835	0.5	0.004791
20.624	6.66949	6.96053	1.00452	0.499885	-0.00892158	0.5	0.004791
20.645	6.67513	6.96939	1.00433	0.500079	-0.00858627	0.5	0.004791
20.665	6.6805	6.97783	1.00416	0.500092	-0.00855123	0.5	0.004791
20.686	6.68613	6.98668	1.00398	0.499875	-0.00851679	0.5	0.004791
20.706	6.6915	6.99512	1.00381	0.500048	-0.00861492	0.5	0.004791
20.725	6.69687	7.00355	1.00364	0.500055	-0.00861641	0.5	0.004791
20.747	6.70252	7.01241	1.00346	0.499897	-0.00852412	0.5	0.004791
20.768	6.70816	7.02126	1.00328	0.500035	-0.00876087	0.5	0.004791
20.788	6.71354	7.0297	1.00311	0.50011	-0.0086179	0.5	0.004791
20.808	6.71918	7.03855	1.00293	0.499909	-0.00829004	0.5	0.0099178
20.83	6.72483	7.0474	1.00276	0.500005	-0.00762343	0.5	0.0099178
20.85	6.73021	7.05583	1.0026	0.500077	-0.00771994	0.5	0.0099178
20.87	6.73559	7.06426	1.00245	0.499944	-0.00723287	0.5	0.0099178
20.89	6.74178	7.07395	1.00228	0.500075	-0.00760437	0.5	0.0099178
20.913	6.74717	7.08238	1.00213	0.50002	-0.00792688	0.5	0.0099178
20.933	6.75282	7.09122	1.00196	0.499936	-0.00742463	0.5	0.0099178
20.955	6.75848	7.10007	1.00181	0.500026	-0.00699129	0.5	0.0099178
20.976	6.76414	7.10892	1.00166	0.500033	-0.00795816	0.5	0.0099178
20.996	6.76953	7.11734	1.0015	0.499967	-0.00801096	0.5	0.0099178
21.017	6.77519	7.12618	1.00135	0.500015	-0.00632485	0.5	0.0149488
21.037	6.78058	7.1346	1.00127	0.499992	-0.0019206	0.5	0.0149488
21.057	6.78597	7.14303	1.00122	0.500035	-0.00245126	0.5	0.0149488
21.077	6.79136	7.15145	1.00118	0.499985	-0.00212209	0.5	0.0149488
21.097	6.79703	7.16029	1.00113	0.499982	-0.0025064	0.5	0.0149488
21.118	6.80242	7.16871	1.00107	0.500047	-0.0030429	0.5	0.0149488
21.138	6.80782	7.17713	1.00102	0.500016	-0.00216802	0.5	0.0149488
21.159	6.81348	7.18597	1.00098	0.499921	-0.00214996	0.5	0.0149488
21.179	6.81887	7.19439	1.00092	0.500119	-0.00297795	0.5	0.019021
21.199	6.82427	7.20281	1.00087	0.500035	-0.00236835	0.5	0.019021
21.22	6.82994	7.21165	1.00084	0.499911	-0.00111725	0.5	0.019021
21.24	6.83533	7.22007	1.00088	0.500078	0.00351254	0.5	0.019021
21.26	6.84073	7.22849	1.00094	0.500052	0.0026488	0.5	0.019021
21.281	6.84639	7.23733	1.00099	0.499888	0.00263798	0.5	0.019021
21.302	6.85206	7.24617	1.00105	0.500102	0.00262794	0.5	0.019021
21.322	6.85745	7.25459	1.0011	0.500056	0.00243806	0.5	0.019021
21.343	6.86311	7.26343	1.00115	0.4999	0.00261123	0.5	0.019021
21.363	6.86851	7.27185	1.0012	0.500059	0.00254178	0.5	0.019021
21.383	6.8739	7.28028	1.00125	0.500055	0.00247654	0.5	0.0239312
21.404	6.87956	7.28912	1.00131	0.499909	0.00262249	0.5	0.0239312
21.424	6.88495	7.29754	1.00138	0.499985	0.00398615	0.5	0.0239312
21.444	6.89034	7.30596	1.00152	0.500078	0.00781585	0.5	0.0239312
21.464	6.89573	7.31439	1.00166	0.499961	0.00655853	0.5	0.0239312
21.485	6.90139	7.32323	1.00179	0.499962	0.00638847	0.5	0.0239312
21.503	6.90678	7.33166	1.00193	0.500073	0.00684718	0.5	0.0239312
21.524	6.91216	7.34008	1.00207	0.500004	0.00689128	0.5	0.0239312
21.546	6.91782	7.34893	1.0022	0.499955	0.00638274	0.5	0.0239312
21.566	6.9232	7.35736	1.00233	0.50007	0.00631785	0.5	0.0239312
21.587	6.92885	7.36621	1.00248	0.500002	0.00715472	0.5	0.0289135
