t	x	y	theta	v	omega	v	omega
14.715	4.9945	4.98423	0.767967	0.499941	-0.128317	0.5	-0.0373964
14.734	5.00206	4.99151	0.765275	0.500035	-0.128002	0.5	-0.0373964
14.755	5.00928	4.99843	0.762712	0.499964	-0.128357	0.5	-0.0373964
14.777	5.01688	5.00567	0.760013	0.500077	-0.128676	0.5	0.119683
14.796	5.02414	5.01255	0.757445	0.500039	-0.128053	0.5	0.119683
14.814	5.03141	5.01942	0.755768	0.499928	-0.0395999	0.5	0.119683
14.838	5.03906	5.02662	0.754859	0.500035	-0.046683	0.5	0.119683
14.858	5.04634	5.03346	0.753881	0.500069	-0.0510795	0.5	0.119683
14.879	5.054	5.04065	0.752827	0.499896	-0.0494165	0.5	0.119683
14.9	5.06167	5.04782	0.751783	0.500013	-0.0499212	0.5	0.119683
14.92	5.06898	5.05465	0.750787	0.500127	-0.0497183	0.5	0.119683
14.941	5.07666	5.06181	0.749744	0.499884	-0.0496749	0.5	0.119683
14.961	5.08435	5.06896	0.748699	0.50001	-0.0497828	0.5	0.119683
14.982	5.09168	5.07576	0.747704	0.500124	-0.0497637	0.5	0.173185
15.002	5.09901	5.08256	0.746863	0.499996	-0.0387117	0.5	0.173185
15.023	5.10671	5.0897	0.748608	0.499947	0.131805	0.5	0.173185
15.043	5.11403	5.09651	0.750948	0.500194	0.112074	0.5	0.173185
15.063	5.12134	5.10334	0.753074	0.499927	0.10436	0.5	0.173185
15.084	5.12899	5.11053	0.755315	0.499955	0.107443	0.5	0.173185
15.104	5.13626	5.11739	0.757463	0.500158	0.107415	0.5	0.173185
15.123	5.14352	5.12427	0.759611	0.499948	0.107368	0.5	0.173185
15.145	5.15113	5.13151	0.761859	0.499938	0.107002	0.5	0.173185
15.165	5.15836	5.13842	0.764002	0.500134	0.107154	0.5	0.140613
15.185	5.16557	5.14535	0.76616	0.499962	0.108069	0.5	0.140613
15.205	5.17277	5.15229	0.76851	0.499955	0.119167	0.5	0.140613
15.225	5.18031	5.1596	0.771817	0.500141	0.169412	0.5	0.140613
15.246	5.18746	5.16658	0.775078	0.500116	0.161964	0.5	0.140613
15.267	5.19495	5.17394	0.77844	0.499937	0.159776	0.5	0.140613
15.284	5.20206	5.18098	0.781645	0.500051	0.160385	0.5	0.140613
15.307	5.20915	5.18803	0.784863	0.50008	0.161093	0.5	0.140613
15.328	5.21656	5.19546	0.788233	0.499975	0.160252	0.5	0.140613
15.344	5.22395	5.20292	0.791608	0.499995	0.160854	0.5	0.140613
15.368	5.23097	5.21005	0.794819	0.500114	0.160274	0.5	0.140613
15.389	5.23831	5.21755	0.798194	0.49996	0.16105	0.5	0.0620734
15.407	5.24563	5.22508	0.801171	0.499983	0.129877	0.5	0.0620734
15.429	5.25258	5.23227	0.803699	0.500006	0.124554	0.5	0.0620734
15.45	5.25951	5.23948	0.806245	0.50001	0.129117	0.5	0.0620734
15.472	5.26677	5.24707	0.808952	0.499947	0.128795	0.5	0.0620734
15.492	5.27366	5.25431	0.811513	0.500116	0.12775	0.5	0.0620734
15.512	5.28054	5.26157	0.814075	0.500078	0.128237	0.5	0.0620734
15.533	5.28774	5.26922	0.816773	0.499927	0.128568	0.5	0.0620734
15.554	5.29492	5.27688	0.819464	0.50013	0.128004	0.5	0.0620734
15.574	5.30173	5.2842	0.822025	0.499983	0.128016	0.5	-0.0950063
15.595	5.30887	5.2919	0.824722	0.499851	0.128557	0.5	-0.0950063
15.616	5.31599	5.29961	0.826143	0.500195	0.048625	0.5	-0.0950063
15.636	5.32277	5.30697	0.826982	0.49997	0.0408258	0.5	-0.0950063
15.657	5.32987	5.3147	0.828033	0.499942	0.0515844	0.5	-0.0950063
15.677	5.33663	5.32207	0.829038	0.500133	0.0500824	0.5	-0.0950063
15.697	5.34338	5.32944	0.830021	0.499992	0.0490579	0.5	-0.0950063
15.717	5.35047	5.3372	0.831065	0.499928	0.0497483	0.5	-0.0950063
15.738	5.3572	5.34459	0.832061	0.500112	0.0498109	0.5	-0.0950063
15.757	5.36393	5.35198	0.833053	0.499977	0.0495859	0.5	-0.147524
15.779	5.37099	5.35976	0.834097	0.499919	0.0497437	0.5	-0.147524
15.8	5.37804	5.36754	0.83498	0.500046	-0.109666	0.5	-0.147524
15.819	5.38476	5.37494	0.832775	0.500026	-0.121501	0.5	-0.147524
15.84	5.39184	5.3827	0.830258	0.499926	-0.103781	0.5	-0.147524
15.861	5.3996	5.39118	0.827854	0.50007	-0.107303	0.5	-0.147524
15.883	5.40638	5.39854	0.825707	0.499983	-0.107592	0.5	-0.147524
15.905	5.4135	5.40625	0.823448	0.499973	-0.107424	0.5	-0.147524
15.924	5.42031	5.41358	0.821299	0.500014	-0.107499	0.5	-0.147524
15.944	5.42713	5.42089	0.819151	0.500027	-0.107184	0.5	-0.147524
15.965	5.43431	5.42855	0.816901	0.499942	-0.107	0.5	-0.147524
15.984	5.44116	5.43584	0.814758	0.50018	-0.107588	0.5	-0.113562
16.006	5.44837	5.44347	0.812158	0.500003	-0.164396	0.5	-0.113562
16.027	5.45561	5.45108	0.808702	0.500012	-0.164918	0.5	-0.113562
16.048	5.46287	5.45866	0.805287	0.50002	-0.15882	0.5	-0.113562
16.069	5.47016	5.46622	0.801942	0.500026	-0.159931	0.5	-0.113562
16.09	5.47712	5.47339	0.798744	0.500055	-0.159805	0.5	-0.113562
16.108	5.48446	5.48091	0.79539	0.499937	-0.159644	0.5	-0.113562
16.132	5.49182	5.48839	0.792033	0.500018	-0.160063	0.5	-0.113562
16.152	5.49885	5.4955	0.788834	0.50008	-0.159905	0.5	-0.113562
16.171	5.50591	5.50258	0.785638	0.499982	-0.159684	0.5	-0.0350224
16.193	5.51335	5.51	0.782284	0.49997	-0.159758	0.5	-0.0350224
16.213	5.52045	5.51704	0.779493	0.500126	-0.12601	0.5	-0.0350224
16.233	5.52757	5.52406	0.77701	0.499975	-0.122937	0.5	-0.0350224
16.253	5.53507	5.53141	0.774381	0.499939	-0.126564	0.5	-0.0350224
16.272	5.54258	5.53874	0.771729	0.500087	-0.12607	0.5	-0.0350224
16.295	5.54976	5.54571	0.769211	0.500072	-0.125826	0.5	-0.0350224
16.316	5.55731	5.553	0.766568	0.499894	-0.125918	0.5	-0.0350224
16.337	5.56488	5.56028	0.763922	0.50009	-0.125999	0.5	-0.0350224
16.357	5.57211	5.56719	0.761405	0.499972	-0.125792	0.5	-0.0350224
16.375	5.58008	5.57477	0.758634	0.499912	-0.126042	0.5	0.122057
16.399	5.58735	5.58164	0.756113	0.500105	-0.126024	0.5	0.122057
16.417	5.59463	5.58849	0.754947	0.500058	-0.0463524	0.5	0.122057
16.44	5.60228	5.59568	0.75408	0.499906	-0.0404599	0.5	0.122057
16.458	5.60957	5.60253	0.75311	0.500044	-0.0493963	0.5	0.122057
16.477	5.61687	5.60936	0.752151	0.500007	-0.047764	0.5	0.122057
16.501	5.62454	5.61653	0.751168	0.49999	-0.0467051	0.5	0.122057
16.517	5.63185	5.62336	0.750218	0.499975	-0.0477876	0.5	0.122057
16.542	5.63954	5.63051	0.749225	0.500011	-0.04717	0.5	0.122057
16.562	5.64686	5.63732	0.748286	0.499983	-0.046915	0.5	0.122057
16.583	5.65456	5.64446	0.747287	0.5	-0.0476948	0.5	0.17387
16.603	5.6619	5.65125	0.746338	0.500061	-0.0473772	0.5	0.17387
16.624	5.6696	5.65839	0.748762	0.499964	0.132535	0.5	0.17387
16.644	5.67729	5.66555	0.751198	0.500062	0.11517	0.5	0.17387
16.665	5.68459	5.67238	0.753326	0.499921	0.106424	0.5	0.17387
16.686	5.69224	5.67957	0.755642	0.500112	0.110336	0.5	0.17387
16.706	5.69951	5.68643	0.757847	0.500052	0.108853	0.5	0.17387
16.726	5.70713	5.69366	0.760135	0.499925	0.109864	0.5	0.17387
16.748	5.71473	5.7009	0.762443	0.50016	0.110017	0.5	0.141177
16.768	5.72195	5.70782	0.76464	0.499935	0.108923	0.5	0.141177
16.785	5.72952	5.71509	0.766927	0.499973	0.108923	0.5	0.141177
16.807	5.73815	5.72343	0.769865	0.499977	0.170426	0.5	0.141177
16.833	5.74568	5.73075	0.773402	0.499911	0.162127	0.5	0.141177
16.854	5.75283	5.73775	0.776637	0.500098	0.160803	0.5	0.141177
16.874	5.75995	5.74477	0.779858	0.499964	0.161628	0.5	0.141177
16.895	5.7674	5.75217	0.78325	0.499916	0.161283	0.5	0.141177
16.915	5.77448	5.75923	0.786478	0.500067	0.161574	0.5	0.141177
16.935	5.78153	5.76632	0.789708	0.500023	0.161487	0.5	0.141177
16.956	5.78891	5.77379	0.7931	0.499904	0.161523	0.5	0.141177
16.976	5.79591	5.78093	0.79633	0.500072	0.161485	0.5	0.0626373
16.996	5.8029	5.78809	0.799469	0.50004	0.148592	0.5	0.0626373
17.017	5.81021	5.79562	0.802391	0.499895	0.123735	0.5	0.0626373
17.036	5.81715	5.80282	0.804906	0.500064	0.128769	0.5	0.0626373
17.055	5.82407	5.81004	0.807484	0.500106	0.129019	0.5	0.0626373
17.078	5.83132	5.81764	0.810187	0.499884	0.128414	0.5	0.0626373
17.099	5.83855	5.82525	0.812892	0.500075	0.129143	0.5	0.0626373
17.119	5.84541	5.83252	0.815468	0.50007	0.128532	0.5	0.0626373
17.139	5.8526	5.84018	0.818165	0.499936	0.128383	0.5	0.0626373
17.16	5.85943	5.84748	0.820747	0.500072	0.129584	0.5	-0.0944424
17.18	5.86624	5.85481	0.823327	0.500017	0.128594	0.5	-0.0944424
17.201	5.87336	5.86252	0.825711	0.499898	0.104245	0.5	-0.0944424
17.219	5.88115	5.87098	0.827036	0.500027	0.0372191	0.5	-0.0944424
17.238	5.88792	5.87834	0.827954	0.499955	0.0505844	0.5	-0.0944424
17.264	5.89502	5.88608	0.829018	0.500013	0.0506885	0.5	-0.0944424
17.285	5.90177	5.89345	0.830031	0.499984	0.0506165	0.5	-0.0944424
17.306	5.90885	5.9012	0.831087	0.499995	0.0501923	0.5	-0.0944424
17.326	5.91559	5.90859	0.832084	0.500029	0.0496999	0.5	-0.0944424
17.347	5.92266	5.91636	0.833142	0.499949	0.0505392	0.5	-0.0944424
17.367	5.92938	5.92376	0.834156	0.50006	0.0507419	0.5	-0.148321
17.383	5.93609	5.93117	0.835153	0.499972	0.0495916	0.5	-0.148321
17.408	5.94314	5.93896	0.834688	0.499931	-0.0446071	0.5	-0.148321
17.427	5.94986	5.94636	0.832311	0.500117	-0.131905	0.5	-0.148321
17.448	5.9566	5.95375	0.830129	0.50005	-0.105079	0.5	-0.148321
17.468	5.96369	5.96149	0.827918	0.499925	-0.105336	0.5	-0.148321
17.489	5.9708	5.96922	0.825673	0.500066	-0.10708	0.5	-0.148321
17.51	5.97759	5.97656	0.823537	0.50013	-0.106781	0.5	-0.148321
17.53	5.98474	5.98425	0.821292	0.49988	-0.106916	0.5	-0.148321
17.552	5.9919	5.99193	0.81905	0.500054	-0.106876	0.5	-0.148321
17.571	5.99874	5.99923	0.816913	0.499967	-0.106876	0.5	-0.148321
17.592	6.00593	6.00688	0.814622	0.499864	-0.131292	0.5	-0.114699
17.614	6.01314	6.01451	0.81175	0.500035	-0.169507	0.5	-0.114699
17.634	6.02004	6.02175	0.808387	0.500047	-0.160457	0.5	-0.114699
17.655	6.0273	6.02933	0.80502	0.499908	-0.159719	0.5	-0.114699
17.675	6.03459	6.03689	0.801661	0.5	-0.160849	0.5	-0.114699
17.694	6.04156	6.04406	0.798443	0.500017	-0.160903	0.5	-0.114699
17.717	6.0489	6.05157	0.795067	0.499952	-0.160489	0.5	-0.114699
17.738	6.05626	6.05906	0.791697	0.49998	-0.160466	0.5	-0.114699
17.758	6.06365	6.06652	0.788324	0.500035	-0.160876	0.5	-0.114699
17.778	6.07071	6.0736	0.785106	0.499909	-0.160905	0.5	-0.0361596
17.799	6.0778	6.08066	0.782017	0.5	-0.14483	0.5	-0.0361596
17.818	6.0849	6.08769	0.779307	0.499984	-0.121404	0.5	-0.0361596
17.839	6.09238	6.09506	0.776703	0.500023	-0.127544	0.5	-0.0361596
17.856	6.09952	6.10206	0.774153	0.5	-0.12735	0.5	-0.0361596
17.881	6.10704	6.1094	0.771486	0.499993	-0.126647	0.5	-0.0361596
17.901	6.11422	6.11636	0.768947	0.499991	-0.127298	0.5	-0.0361596
17.921	6.12141	6.1233	0.766401	0.499976	-0.127227	0.5	-0.0361596
17.941	6.12898	6.13058	0.763734	0.499975	-0.126801	0.5	-0.0361596
17.962	6.13658	6.13783	0.76107	0.499974	-0.12697	0.5	-0.0361596
17.983	6.14383	6.14472	0.758525	0.500113	-0.127356	0.5	0.12092
18.002	6.15109	6.15159	0.756036	0.499915	-0.122554	0.5	0.12092
18.024	6.15874	6.15878	0.754419	0.499868	-0.0355569	0.5	0.12092
18.041	6.16712	6.16666	0.753395	0.500128	-0.0493312	0.5	0.12092
18.067	6.17442	6.17349	0.752408	0.499908	-0.0493791	0.5	0.12092
18.082	6.18209	6.18067	0.751388	0.49999	-0.0482676	0.5	0.12092
18.107	6.1894	6.18749	0.75042	0.500124	-0.0484756	0.5	0.12092
18.129	6.19708	6.19465	0.749401	0.499899	-0.0485156	0.5	0.12092
18.147	6.20477	6.20179	0.748382	0.499966	-0.048537	0.5	0.12092
18.17	6.2121	6.2086	0.747411	0.500126	-0.0485199	0.5	0.12092
18.189	6.21944	6.21539	0.746448	0.500045	-0.0481166	0.5	0.173633
18.21	6.22678	6.22218	0.746976	0.499919	0.0346807	0.5	0.173633
18.231	6.23448	6.22932	0.749605	0.500051	0.134719	0.5	0.173633
18.251	6.24179	6.23615	0.75178	0.500116	0.107381	0.5	0.173633
18.272	6.24945	6.24333	0.754029	0.499885	0.107053	0.5	0.173633
18.293	6.2571	6.25052	0.756311	0.500121	0.108277	0.5	0.173633
18.313	6.26437	6.25739	0.758478	0.500075	0.109218	0.5	0.173633
18.333	6.27198	6.26462	0.760769	0.499943	0.108175	0.5	0.173633
18.354	6.27922	6.27152	0.762932	0.500113	0.108025	0.5	0.173633
18.375	6.2868	6.27879	0.765204	0.500062	0.10898	0.5	0.140048
18.395	6.294	6.28572	0.767411	0.499962	0.136706	0.5	0.140048
18.415	6.30119	6.29267	0.77021	0.500023	0.168862	0.5	0.140048
18.435	6.30872	6.3	0.773733	0.500078	0.161215	0.5	0.140048
18.457	6.31621	6.30735	0.777115	0.499992	0.16042	0.5	0.140048
18.477	6.32333	6.31437	0.780325	0.499952	0.161741	0.5	0.140048
18.498	6.33078	6.32177	0.783722	0.500137	0.161841	0.5	0.140048
18.518	6.33786	6.32884	0.786956	0.499997	0.160509	0.5	0.140048
18.539	6.34526	6.33629	0.790329	0.499948	0.161525	0.5	0.140048
18.559	6.35228	6.34341	0.793561	0.500108	0.161755	0.5	0.140048
18.579	6.35963	6.3509	0.796954	0.500083	0.160832	0.5	0.140048
18.601	6.36696	6.35842	0.800208	0.499914	0.136181	0.5	0.0615079
18.621	6.37392	6.36561	0.802882	0.500182	0.123743	0.5	0.0615079
18.641	6.38085	6.37281	0.80538	0.499985	0.128489	0.5	0.0615079
18.661	6.38812	6.38039	0.808074	0.499932	0.127781	0.5	0.0615079
18.68	6.39536	6.38799	0.810758	0.500193	0.127838	0.5	0.0615079
18.702	6.40224	6.39525	0.813314	0.499898	0.12773	0.5	0.0615079
18.723	6.40945	6.40288	0.815994	0.499943	0.127457	0.5	0.0615079
18.743	6.41629	6.41018	0.818547	0.500133	0.127837	0.5	0.0615079
18.763	6.42312	6.41749	0.821102	0.499917	0.127671	0.5	0.0615079
18.784	6.4306	6.42555	0.823905	0.499957	0.127127	0.5	-0.0955718
18.807	6.43772	6.43326	0.826056	0.500163	0.0799517	0.5	-0.0955718
18.827	6.4445	6.44062	0.82718	0.499917	0.0367381	0.5	-0.0955718
18.847	6.4516	6.44835	0.828112	0.499993	0.0501141	0.5	-0.0955718
18.868	6.45836	6.45572	0.829113	0.500128	0.0500242	0.5	-0.0955718
18.888	6.46511	6.4631	0.830099	0.499933	0.0488563	0.5	-0.0955718
18.909	6.47219	6.47085	0.831126	0.49994	0.0488785	0.5	-0.0955718
18.93	6.47927	6.47861	0.83216	0.50011	0.0494311	0.5	-0.0955718
18.95	6.486	6.486	0.833142	0.499945	0.049	0.5	-0.0955718
18.971	6.49306	6.49378	0.834168	0.499963	0.0487415	0.5	-0.0955718
18.983	6.49977	6.50119	0.835156	0.499881	0.0496778	0.5	-0.150453
19.012	6.50682	6.50897	0.834027	0.499954	-0.0861039	0.5	-0.150453
19.032	6.51354	6.51637	0.831643	0.499986	-0.127488	0.5	-0.150453
19.052	6.52063	6.52412	0.829358	0.50004	-0.104402	0.5	-0.150453
19.074	6.52773	6.53186	0.827121	0.499974	-0.106869	0.5	-0.150453
19.094	6.5345	6.53921	0.824954	0.500007	-0.108515	0.5	-0.150453
19.112	6.5413	6.54655	0.822788	0.499988	-0.108297	0.5	-0.150453
19.135	6.54845	6.55424	0.820529	0.500031	-0.107513	0.5	-0.150453
19.155	6.55527	6.56155	0.81837	0.500005	-0.107933	0.5	-0.150453
19.176	6.56246	6.5692	0.816097	0.49996	-0.108268	0.5	-0.118065
19.197	6.56966	6.57684	0.813789	0.499978	-0.152471	0.5	-0.118065
19.216	6.57654	6.5841	0.810723	0.500061	-0.169498	0.5	-0.118065
19.236	6.58344	6.59134	0.80734	0.499944	-0.161702	0.5	-0.118065
19.258	6.59071	6.59891	0.803943	0.499973	-0.162424	0.5	-0.118065
19.278	6.59766	6.6061	0.800694	0.500142	-0.162855	0.5	-0.118065
19.298	6.60463	6.61327	0.797436	0.499988	-0.163063	0.5	-0.118065
19.319	6.61198	6.62077	0.794013	0.49993	-0.162766	0.5	-0.118065
19.339	6.619	6.62789	0.790758	0.500091	-0.162678	0.5	-0.118065
19.359	6.62604	6.63499	0.787504	0.500001	-0.16282	0.5	-0.118065
19.38	6.63347	6.64242	0.784085	0.499888	-0.162798	0.5	-0.0395252
19.4	6.64056	6.64947	0.780926	0.500032	-0.138445	0.5	-0.0395252
19.42	6.64767	6.6565	0.778207	0.500064	-0.125972	0.5	-0.0395252
19.439	6.6548	6.66351	0.775668	0.499962	-0.130892	0.5	-0.0395252
19.461	6.6623	6.67086	0.772921	0.499961	-0.130579	0.5	-0.0395252
19.481	6.66947	6.67783	0.77031	0.500122	-0.130404	0.5	-0.0395252
19.501	6.67666	6.68478	0.767701	0.499954	-0.130527	0.5	-0.0395252
19.522	6.68422	6.69207	0.764963	0.49993	-0.130046	0.5	-0.0395252
19.542	6.69144	6.69898	0.762359	0.500073	-0.130584	0.5	-0.0395252
19.56	6.69869	6.70588	0.759747	0.500011	-0.130634	0.5	-0.0395252
19.583	6.70631	6.7131	0.757006	0.499957	-0.130311	0.5	0.117554
19.603	6.71359	6.71996	0.754844	0.500044	-0.0669241	0.5	0.117554
19.623	6.72087	6.72681	0.753679	0.499992	-0.0420365	0.5	0.117554
19.644	6.72853	6.73399	0.752706	0.500012	-0.0533524	0.5	0.117554
19.664	6.73583	6.74082	0.751651	0.50001	-0.0518691	0.5	0.117554
19.685	6.74351	6.74799	0.750561	0.499993	-0.0518911	0.5	0.117554
19.705	6.75083	6.75481	0.749524	0.500048	-0.0518734	0.5	0.117554
19.725	6.75888	6.76229	0.748385	0.499972	-0.0516412	0.5	0.117554
19.747	6.76658	6.76944	0.747301	0.499961	-0.0516451	0.5	0.117554
19.768	6.77392	6.77623	0.746259	0.500008	-0.0523876	0.5	0.117554
19.789	6.78163	6.78335	0.745168	0.500141	-0.051602	0.5	0.172434
19.809	6.78898	6.79014	0.745793	0.499923	0.0758363	0.5	0.172434
19.829	6.79669	6.79727	0.748082	0.500037	0.125597	0.5	0.172434
19.849	6.80401	6.80408	0.750265	0.500025	0.102134	0.5	0.172434
19.871	6.81168	6.81124	0.752444	0.499897	0.104559	0.5	0.172434
19.892	6.81934	6.81843	0.754648	0.500142	0.105093	0.5	0.172434
19.912	6.82662	6.82529	0.756752	0.49996	0.105258	0.5	0.172434
19.932	6.83425	6.8325	0.758962	0.499921	0.105243	0.5	0.172434
19.953	6.8415	6.83939	0.761066	0.500126	0.105205	0.5	0.172434
19.968	6.84873	6.8463	0.763171	0.499936	0.105216	0.5	0.140495
19.994	6.85631	6.85356	0.765379	0.499966	0.105148	0.5	0.140495
20.013	6.86351	6.8605	0.768187	0.500084	0.146601	0.5	0.140495
20.033	6.87069	6.86746	0.771483	0.49996	0.168039	0.5	0.140495
20.055	6.87821	6.87479	0.774849	0.499926	0.158994	0.5	0.140495
20.075	6.8857	6.88215	0.778197	0.50017	0.15945	0.5	0.140495
20.095	6.89281	6.88918	0.781413	0.499949	0.160891	0.5	0.140495
20.117	6.90025	6.89659	0.784775	0.499934	0.16001	0.5	0.140495
20.137	6.90732	6.90366	0.78797	0.500159	0.159722	0.5	0.140495
20.157	6.91436	6.91077	0.791178	0.499964	0.160421	0.5	0.140495
20.177	6.92173	6.91824	0.79454	0.499954	0.159603	0.5	0.0619556
20.199	6.92907	6.92575	0.797833	0.500044	0.129942	0.5	0.0619556
20.22	6.9364	6.93327	0.800548	0.499958	0.125522	0.5	0.0619556
20.241	6.9437	6.94082	0.803196	0.500003	0.128414	0.5	0.0619556
20.261	6.95063	6.94802	0.805761	0.499994	0.127637	0.5	0.0619556
20.281	6.95755	6.95525	0.808318	0.500008	0.128735	0.5	0.0619556
20.302	6.96479	6.96285	0.811017	0.500005	0.127749	0.5	0.0619556
20.322	6.97167	6.97011	0.81357	0.500012	0.12749	0.5	0.0619556
20.343	6.97887	6.97775	0.816254	0.499959	0.128746	0.5	0.0619556
20.363	6.98571	6.98504	0.818825	0.500015	0.128135	0.5	-0.095124
20.384	6.99288	6.99272	0.821511	0.499963	0.127402	0.5	-0.095124
20.404	7.00036	7.00078	0.82371	0.499977	0.0603148	0.5	-0.095124
20.426	7.00715	7.00812	0.824764	0.499975	0.0413655	0.5	-0.095124
20.446	7.01427	7.01583	0.825726	0.500003	0.0506418	0.5	-0.095124
20.467	7.02105	7.02319	0.826733	0.500055	0.0500703	0.5	-0.095124
20.486	7.02782	7.03055	0.827731	0.499936	0.0497511	0.5	-0.095124
20.507	7.03492	7.03828	0.828771	0.499968	0.0492962	0.5	-0.095124
20.528	7.04167	7.04566	0.829761	0.500149	0.0496208	0.5	-0.095124
20.548	7.04842	7.05304	0.830754	0.499945	0.0497116	0.5	-0.095124
20.568	7.0555	7.0608	0.831798	0.499948	0.0497337	0.5	-0.095124
20.588	7.06223	7.06819	0.83279	0.500149	0.049505	0.5	-0.148687
20.61	7.06929	7.07596	0.832961	0.499836	-0.0228754	0.5	-0.148687
20.63	7.07636	7.08372	0.830916	0.500031	-0.134608	0.5	-0.148687
20.65	7.08311	7.0911	0.828565	0.500081	-0.108401	0.5	-0.148687
20.672	7.09022	7.09883	0.826333	0.499947	-0.105412	0.5	-0.148687
20.691	7.097	7.10618	0.824187	0.499923	-0.107954	0.5	-0.148687
20.712	7.10414	7.11388	0.821925	0.500112	-0.107673	0.5	-0.148687
20.732	7.11095	7.1212	0.819778	0.499953	-0.107215	0.5	-0.148687
20.754	7.11813	7.12886	0.817521	0.499937	-0.107561	0.5	-0.148687
20.773	7.12497	7.13615	0.815368	0.50006	-0.107668	0.5	-0.148687
20.787	7.13184	7.14343	0.813224	0.500007	-0.107141	0.5	-0.115628
20.814	7.13906	7.15104	0.810139	0.499948	-0.153505	0.5	-0.115628
20.835	7.14597	7.15828	0.806825	0.500032	-0.167071	0.5	-0.115628
20.856	7.15324	7.16585	0.80345	0.499992	-0.160033	0.5	-0.115628
20.876	7.1602	7.17303	0.80024	0.500001	-0.160526	0.5	-0.115628
20.897	7.16752	7.18056	0.796855	0.500013	-0.161245	0.5	-0.115628
20.917	7.17452	7.1877	0.793628	0.500008	-0.161344	0.5	-0.115628
20.937	7.1819	7.19517	0.79025	0.499916	-0.160789	0.5	-0.115628
20.957	7.18895	7.20226	0.787034	0.500044	-0.161358	0.5	-0.115628
20.979	7.19637	7.20969	0.783646	0.499937	-0.160994	0.5	-0.037088
20.999	7.20347	7.21674	0.780491	0.500058	-0.128738	0.5	-0.037088
21.019	7.21058	7.22376	0.777924	0.500063	-0.124664	0.5	-0.037088
21.039	7.21807	7.23112	0.775294	0.499929	-0.128885	0.5	-0.037088
21.059	7.22522	7.23811	0.772719	0.499978	-0.127899	0.5	-0.037088
21.08	7.23239	7.24509	0.770161	0.500128	-0.127794	0.5	-0.037088
21.099	7.23958	7.25204	0.767604	0.50002	-0.128194	0.5	-0.037088
21.121	7.24714	7.25932	0.764913	0.499933	-0.127908	0.5	-0.037088
21.14	7.25436	7.26624	0.762355	0.500083	-0.12787	0.5	-0.037088
21.16	7.2616	7.27314	0.759797	0.500055	-0.128025	0.5	-0.037088
21.182	7.26922	7.28036	0.757109	0.499895	-0.128025	0.5	0.119992
21.202	7.2765	7.28722	0.754618	0.500074	-0.0593852	0.5	0.119992
21.221	7.28379	7.29406	0.753451	0.500139	-0.0385882	0.5	0.119992
21.243	7.29145	7.30124	0.752616	0.4999	-0.0510413	0.5	0.119992
21.263	7.29912	7.30842	0.751546	0.500029	-0.0499218	0.5	0.119992
21.284	7.30643	7.31524	0.750549	0.50006	-0.0494357	0.5	0.119992
21.303	7.31411	7.3224	0.749513	0.499948	-0.0488875	0.5	0.119992
21.325	7.32143	7.32921	0.748533	0.499962	-0.0496133	0.5	0.119992
21.346	7.32913	7.33635	0.74749	0.50003	-0.0497581	0.5	0.119992
21.366	7.33647	7.34315	0.746498	0.499989	-0.0491334	0.5	0.172371
21.387	7.34418	7.35027	0.745465	0.500037	-0.0492728	0.5	0.172371
21.406	7.35153	7.35705	0.74549	0.500051	0.119207	0.5	0.172371
21.428	7.35924	7.36419	0.747988	0.499935	0.118398	0.5	0.172371
21.449	7.36693	7.37134	0.750365	0.500023	0.104746	0.5	0.172371
21.469	7.37423	7.37816	0.752479	0.499969	0.107151	0.5	0.172371
21.49	7.38189	7.38535	0.754737	0.500025	0.107943	0.5	0.172371
21.51	7.38917	7.39221	0.756897	0.500007	0.108124	0.5	0.172371
21.53	7.39643	7.39908	0.759052	0.499935	0.107249	0.5	0.172371
21.551	7.40404	7.40631	0.761307	0.500126	0.107513	0.5	0.172371
21.571	7.41127	7.41322	0.763462	0.49999	0.10802	0.5	0.13805
21.591	7.41885	7.42049	0.76573	0.499985	0.108028	0.5	0.13805
21.612	7.42605	7.42743	0.768447	0.500072	0.163676	0.5	0.13805
21.632	7.43323	7.43439	0.771721	0.500085	0.163702	0.5	0.13805
21.653	7.44075	7.44172	0.775113	0.499935	0.159097	0.5	0.13805
21.673	7.44788	7.44873	0.778303	0.500062	0.159953	0.5	0.13805
21.693	7.45499	7.45576	0.781506	0.500025	0.160319	0.5	0.13805
21.713	7.46243	7.46317	0.78487	0.499909	0.160067	0.5	0.13805
21.733	7.46949	7.47025	0.788067	0.50007	0.159673	0.5	0.13805
21.754	7.47654	7.47735	0.791266	0.500003	0.160176	0.5	0.13805
21.775	7.4839	7.48483	0.794629	0.4999	0.160086	0.5	0.0595104
21.786	7.49125	7.49233	0.797987	0.500088	0.159853	0.5	0.0595104
21.81	7.49892	7.50022	0.800941	0.499894	0.122309	0.5	0.0595104
21.839	7.50621	7.50777	0.803535	0.49998	0.123886	0.5	0.0595104
21.859	7.51315	7.51498	0.806051	0.500226	0.126315	0.5	0.0595104
21.877	7.52075	7.52292	0.808818	0.499886	0.125661	0.5	0.0595104
21.899	7.52799	7.53053	0.811454	0.500051	0.125486	0.5	0.0595104
21.922	7.53487	7.53779	0.813963	0.50015	0.125429	0.5	0.0595104
21.941	7.54207	7.54543	0.816605	0.49988	0.125847	0.5	0.0595104
21.963	7.54891	7.55273	0.819116	0.500046	0.125443	0.5	0.0595104
