t	x	y	theta	v	omega	v	omega
23.399	1.75842	5.41742	-3.11311	0.500052	-0.0126792	0.5	6.93889e-18
23.42	1.74793	5.41712	-3.11337	0.499996	-0.0123145	0.5	6.93889e-18
23.44	1.73743	5.41682	-3.11362	0.499986	-0.012569	0.5	6.93889e-18
23.461	1.72694	5.41653	-3.11388	0.500011	-0.012843	0.5	6.93889e-18
23.483	1.71644	5.41624	-3.11415	0.500004	-0.0119701	0.5	6.93889e-18
23.504	1.70594	5.41595	-3.1144	0.499987	-0.0123467	0.5	6.93889e-18
23.525	1.69545	5.41567	-3.11466	0.499956	-0.0129057	0.5	6.93889e-18
23.545	1.68495	5.41539	-3.11493	0.500043	-0.0122572	0.5	6.93889e-18
23.567	1.67446	5.41511	-3.11519	0.500061	-0.0120681	0.5	6.93889e-18
23.588	1.66396	5.41483	-3.11545	0.499902	-0.0127161	0.5	6.93889e-18
23.609	1.65346	5.41456	-3.11571	0.50012	-0.0122971	0.5	6.93889e-18
23.63	1.64297	5.41429	-3.11597	0.499952	-0.0121991	0.5	6.93889e-18
23.651	1.63247	5.41402	-3.11622	0.499945	-0.0123425	0.5	6.93889e-18
23.672	1.62197	5.41376	-3.11648	0.500143	-0.0123847	0.5	6.93889e-18
23.693	1.61148	5.41349	-3.11674	0.499917	-0.0123371	0.5	6.93889e-18
23.714	1.60098	5.41323	-3.117	0.499977	-0.012259	0.5	6.93889e-18
23.735	1.59048	5.41298	-3.11726	0.500066	-0.0123105	0.5	6.93889e-18
23.756	1.57999	5.41272	-3.11752	0.499897	-0.0123862	0.5	6.93889e-18
23.777	1.56949	5.41247	-3.11778	0.50001	-0.0123627	0.5	6.93889e-18
23.798	1.55899	5.41222	-3.11804	0.500034	-0.0124733	0.5	6.93889e-18
23.819	1.54849	5.41198	-3.1183	0.4999	-0.0123465	0.5	6.93889e-18
23.839	1.538	5.41173	-3.11856	0.500051	-0.0124598	0.5	6.93889e-18
23.86	1.5275	5.41149	-3.11883	0.500012	-0.0126006	0.5	6.93889e-18
23.88	1.517	5.41126	-3.11908	0.499931	-0.0125128	0.5	6.93889e-18
23.903	1.50651	5.41102	-3.11934	0.500088	-0.0127538	0.5	6.93889e-18
23.924	1.49601	5.41079	-3.1196	0.499991	-0.0118377	0.5	6.93889e-18
23.944	1.48551	5.41056	-3.11986	0.499971	-0.0123961	0.5	6.93889e-18
23.966	1.47501	5.41033	-3.12012	0.500059	-0.0127844	0.5	6.93889e-18
23.987	1.46452	5.41011	-3.12038	0.499996	-0.0120584	0.5	6.93889e-18
24.008	1.45402	5.40989	-3.12063	0.500003	-0.011938	0.5	6.93889e-18
24.029	1.44352	5.40967	-3.12089	0.499966	-0.0127826	0.5	6.93889e-18
24.048	1.43302	5.40945	-3.12116	0.500019	-0.0123802	0.5	6.93889e-18
24.071	1.42252	5.40924	-3.12141	0.499991	-0.0119407	0.5	6.93889e-18
24.092	1.41203	5.40903	-3.12167	0.499981	-0.0124716	0.5	6.93889e-18
24.113	1.40153	5.40882	-3.12193	0.500078	-0.0125183	0.5	6.93889e-18
24.134	1.39103	5.40862	-3.12219	0.499954	-0.0121748	0.5	6.93889e-18
24.155	1.38053	5.40841	-3.12244	0.499993	-0.012059	0.5	6.93889e-18
24.176	1.37003	5.40821	-3.12271	0.500072	-0.0129013	0.5	6.93889e-18
24.196	1.35954	5.40802	-3.12297	0.499911	-0.0122411	0.5	6.93889e-18
24.218	1.34904	5.40782	-3.12323	0.500026	-0.0121599	0.5	6.93889e-18
24.239	1.33854	5.40763	-3.12349	0.500054	-0.0126849	0.5	6.93889e-18
24.26	1.32804	5.40744	-3.12375	0.499885	-0.0123778	0.5	6.93889e-18
24.28	1.31754	5.40726	-3.12401	0.500099	-0.0123044	0.5	6.93889e-18
24.302	1.30704	5.40707	-3.12427	0.500018	-0.0123538	0.5	6.93889e-18
24.323	1.29655	5.40689	-3.12453	0.499917	-0.0123403	0.5	6.93889e-18
24.344	1.28605	5.40671	-3.12479	0.500135	-0.0124837	0.5	6.93889e-18
24.365	1.27555	5.40654	-3.12505	0.499955	-0.0119456	0.5	6.93889e-18
24.386	1.26505	5.40637	-3.1253	0.499962	-0.0122831	0.5	6.93889e-18
24.407	1.25455	5.4062	-3.12556	0.500108	-0.0125802	0.5	6.93889e-18
24.428	1.24405	5.40603	-3.12582	0.499929	-0.0121162	0.5	6.93889e-18
24.449	1.23355	5.40586	-3.12608	0.500012	-0.0121337	0.5	6.93889e-18
24.469	1.22306	5.4057	-3.12634	0.500036	-0.0125898	0.5	6.93889e-18
24.491	1.21256	5.40554	-3.1266	0.499932	-0.0127022	0.5	6.93889e-18
24.512	1.20206	5.40539	-3.12686	0.500047	-0.0118248	0.5	6.93889e-18
24.533	1.19156	5.40523	-3.12711	0.499982	-0.0125182	0.5	6.93889e-18
24.554	1.18106	5.40508	-3.12738	0.499995	-0.0127647	0.5	6.93889e-18
24.575	1.17056	5.40494	-3.12764	0.500006	-0.0119738	0.5	6.93889e-18
24.596	1.16006	5.40479	-3.12789	0.500006	-0.0123198	0.5	6.93889e-18
24.617	1.14956	5.40465	-3.12816	0.499986	-0.0128233	0.5	6.93889e-18
24.638	1.13906	5.40451	-3.12842	0.499956	-0.012101	0.5	6.93889e-18
24.658	1.12857	5.40437	-3.12867	0.500043	-0.0120388	0.5	6.93889e-18
24.68	1.11807	5.40424	-3.12894	0.500032	-0.0128438	0.5	6.93889e-18
24.701	1.10757	5.40411	-3.1292	0.499916	-0.0123117	0.5	6.93889e-18
24.721	1.09707	5.40398	-3.12945	0.500116	-0.0121563	0.5	6.93889e-18
24.742	1.08657	5.40385	-3.12971	0.499997	-0.012591	0.5	6.93889e-18
24.762	1.07607	5.40373	-3.12997	0.49994	-0.0121637	0.5	6.93889e-18
24.785	1.06557	5.40361	-3.13023	0.500149	-0.0123012	0.5	6.93889e-18
24.806	1.05507	5.40349	-3.13049	0.499913	-0.0129024	0.5	6.93889e-18
24.826	1.04457	5.40337	-3.13076	0.499978	-0.0122656	0.5	6.93889e-18
24.848	1.03407	5.40326	-3.13102	0.500121	-0.0124397	0.5	6.93889e-18
24.869	1.02357	5.40315	-3.13128	0.499885	-0.0123368	0.5	6.93889e-18
24.89	1.01307	5.40304	-3.13154	0.500018	-0.0122491	0.5	6.93889e-18
24.91	1.00257	5.40294	-3.1318	0.500048	-0.0124441	0.5	6.93889e-18
24.932	0.992074	5.40284	-3.13206	0.499909	-0.0124277	0.5	6.93889e-18
24.953	0.981574	5.40274	-3.13231	0.500052	-0.0118417	0.5	6.93889e-18
24.974	0.971075	5.40264	-3.13257	0.499992	-0.0124366	0.5	6.93889e-18
24.995	0.960575	5.40255	-3.13283	0.499944	-0.0125625	0.5	6.93889e-18
25.016	0.950075	5.40246	-3.13309	0.500054	-0.0121984	0.5	6.93889e-18
25.037	0.939576	5.40237	-3.13335	0.500005	-0.0122776	0.5	6.93889e-18
25.058	0.929076	5.40229	-3.13361	0.499967	-0.0126884	0.5	6.93889e-18
25.079	0.918577	5.4022	-3.13388	0.500035	-0.0127597	0.5	6.93889e-18
25.1	0.908077	5.40212	-3.13413	0.500008	-0.0117639	0.5	6.93889e-18
25.12	0.897577	5.40205	-3.13439	0.499998	-0.0126357	0.5	6.93889e-18
25.142	0.887077	5.40197	-3.13466	0.499975	-0.0128306	0.5	6.93889e-18
25.163	0.876578	5.4019	-3.13491	0.500032	-0.0123438	0.5	6.93889e-18
25.183	0.866078	5.40183	-3.13517	0.49999	-0.0129195	0.5	6.93889e-18
25.204	0.855578	5.40177	-3.13544	0.49998	-0.0121031	0.5	6.93889e-18
25.226	0.845078	5.4017	-3.13569	0.500056	-0.0119897	0.5	6.93889e-18
25.247	0.834578	5.40164	-3.13595	0.499947	-0.0128603	0.5	6.93889e-18
25.268	0.824079	5.40158	-3.13622	0.499999	-0.0122866	0.5	6.93889e-18
25.287	0.814079	5.40153	-3.13646	0.500051	-0.0121203	0.5	6.93889e-18
25.309	0.803579	5.40148	-3.13672	0.499925	-0.012206	0.5	6.93889e-18
25.33	0.793079	5.40143	-3.13698	0.499993	-0.012466	0.5	6.93889e-18
25.35	0.783079	5.40138	-3.13722	0.500102	-0.0121786	0.5	6.93889e-18
25.371	0.772579	5.40134	-3.13748	0.499896	-0.0122644	0.5	6.93889e-18
25.391	0.76208	5.4013	-3.13774	0.499995	-0.0129219	0.5	6.93889e-18
25.412	0.752079	5.40126	-3.13799	0.50016	-0.0122721	0.5	6.93889e-18
25.433	0.741579	5.40122	-3.13825	0.499881	-0.0124336	0.5	6.93889e-18
25.454	0.73108	5.40119	-3.13852	0.499994	-0.0124205	0.5	6.93889e-18
25.474	0.721079	5.40116	-3.13876	0.500103	-0.0122641	0.5	6.93889e-18
25.495	0.71058	5.40113	-3.13902	0.49991	-0.0124664	0.5	6.93889e-18
25.516	0.70008	5.40111	-3.13928	0.499985	-0.012531	0.5	6.93889e-18
25.536	0.69008	5.40108	-3.13952	0.500081	-0.0117909	0.5	6.93889e-18
25.556	0.680079	5.40106	-3.13977	0.499936	-0.0125168	0.5	6.93889e-18
25.577	0.66958	5.40105	-3.14003	0.499976	-0.0125625	0.5	6.93889e-18
25.597	0.65958	5.40103	-3.14028	0.500069	-0.0119901	0.5	6.93889e-18
25.618	0.64908	5.40102	-3.14053	0.499976	-0.0123232	0.5	6.93889e-18
25.638	0.63858	5.40101	-3.1408	0.499995	-0.0126483	0.5	6.93889e-18
25.659	0.628579	5.401	-3.14104	0.500057	-0.0122519	0.5	6.93889e-18
25.68	0.61808	5.401	-3.14129	0.499959	-0.0118291	0.5	6.93889e-18
25.7	0.60808	5.401	-3.14155	0.500003	-0.0126288	0.5	6.93889e-18
25.72	0.59808	5.401	3.14138	0.499969	-0.0128374	0.5	6.93889e-18
25.741	0.58758	5.401	3.14113	0.500037	-0.0119844	0.5	6.93889e-18
25.762	0.57708	5.40101	3.14087	0.499998	-0.012287	0.5	6.93889e-18
25.782	0.56708	5.40102	3.14062	0.499953	-0.0128663	0.5	6.93889e-18
25.803	0.55658	5.40103	3.14036	0.500044	-0.012101	0.5	6.93889e-18
25.822	0.54658	5.40104	3.14012	0.500037	-0.0127588	0.5	6.93889e-18
25.844	0.53608	5.40106	3.13985	0.499909	-0.0123135	0.5	6.93889e-18
25.865	0.52558	5.40108	3.13959	0.500079	-0.0121294	0.5	6.93889e-18
25.884	0.515579	5.4011	3.13935	0.500098	-0.0122904	0.5	6.93889e-18
25.906	0.50508	5.40112	3.13909	0.49989	-0.0124173	0.5	6.93889e-18
25.927	0.49458	5.40115	3.13883	0.50008	-0.0122567	0.5	6.93889e-18
25.947	0.48458	5.40118	3.13859	0.500044	-0.0123873	0.5	6.93889e-18
25.968	0.47408	5.40121	3.13833	0.499889	-0.0123997	0.5	6.93889e-18
25.989	0.46358	5.40125	3.13807	0.500076	-0.0123806	0.5	6.93889e-18
26.009	0.45358	5.40128	3.13782	0.500067	-0.0123065	0.5	6.93889e-18
26.03	0.44308	5.40133	3.13756	0.499892	-0.012407	0.5	6.93889e-18
26.051	0.43258	5.40137	3.1373	0.500043	-0.012348	0.5	6.93889e-18
26.07	0.42258	5.40141	3.13705	0.500055	-0.0124046	0.5	6.93889e-18
26.092	0.41208	5.40146	3.13679	0.499889	-0.0125433	0.5	6.93889e-18
26.113	0.401581	5.40151	3.13653	0.500052	-0.0118039	0.5	6.93889e-18
26.133	0.391581	5.40157	3.13629	0.500067	-0.0124995	0.5	6.93889e-18
26.154	0.381081	5.40162	3.13603	0.49991	-0.0126649	0.5	6.93889e-18
26.175	0.370581	5.40168	3.13577	0.500077	-0.0119742	0.5	6.93889e-18
26.195	0.360581	5.40174	3.13553	0.500047	-0.0123103	0.5	6.93889e-18
26.216	0.350082	5.40181	3.13526	0.49992	-0.0126859	0.5	6.93889e-18
26.237	0.339582	5.40187	3.135	0.500036	-0.0122178	0.5	6.93889e-18
26.258	0.329082	5.40194	3.13475	0.500001	-0.0118748	0.5	6.93889e-18
26.278	0.318582	5.40202	3.13449	0.499986	-0.0126378	0.5	6.93889e-18
26.3	0.308082	5.40209	3.13422	0.499998	-0.0128045	0.5	0.02618
26.321	0.297583	5.40217	3.13397	0.500044	-0.0119248	0.5	0.02618
26.342	0.287083	5.40225	3.13371	0.499986	-0.0124141	0.5	0.02618
26.363	0.276583	5.40234	3.13344	0.499953	-0.0120898	0.5	0.05236
26.384	0.266084	5.40243	3.13318	0.500037	-0.0121289	0.5	0.05236
26.405	0.255584	5.40251	3.13296	0.499923	-0.00281288	0.5	0.05236
26.426	0.245084	5.40261	3.13298	0.499916	0.0183836	0.5	0.05236
26.447	0.234585	5.40269	3.13335	0.50011	0.0140436	0.5	0.05236
26.468	0.224085	5.40278	3.13364	0.499908	0.0131862	0.5	0.05236
26.489	0.213585	5.40286	3.13392	0.49997	0.0137902	0.5	0.07854
26.51	0.203085	5.40294	3.13427	0.500103	0.0220539	0.5	0.07854
26.531	0.192585	5.40301	3.13494	0.499886	0.0444788	0.5	0.07854
26.55	0.182086	5.40308	3.13583	0.499996	0.0400228	0.5	0.07854
26.572	0.172086	5.40313	3.13663	0.500145	0.0397184	0.5	0.10472
26.593	0.161586	5.40318	3.13746	0.499875	0.0399845	0.5	0.10472
26.613	0.151586	5.40322	3.13837	0.499998	0.0501539	0.5	0.10472
26.633	0.141586	5.40325	3.13959	0.500149	0.0706958	0.5	0.10472
26.653	0.131586	5.40326	3.14096	0.49993	0.0660217	0.5	0.10472
26.674	0.121086	5.40326	-3.14085	0.499941	0.0656491	0.5	0.10472
26.695	0.110586	5.40324	-3.13946	0.500108	0.0663853	0.5	0.1309
26.715	0.100586	5.40322	-3.13798	0.499916	0.0781908	0.5	0.1309
26.735	0.090086	5.40317	-3.13608	0.49999	0.0963966	0.5	0.1309
26.757	0.079586	5.4031	-3.13411	0.500059	0.0928516	0.5	0.1309
26.777	0.0690863	5.40301	-3.13217	0.499936	0.0920121	0.5	0.15708
26.799	0.0585872	5.4029	-3.13024	0.500042	0.091915	0.5	0.15708
26.82	0.0480874	5.40277	-3.12819	0.500007	0.0986474	0.5	0.15708
26.841	0.0375888	5.40262	-3.12566	0.499922	0.122862	0.5	0.15708
26.862	0.0270902	5.40244	-3.12317	0.500031	0.118382	0.5	0.15708
26.883	0.0165922	5.40224	-3.12068	0.500082	0.11924	0.5	0.15708
26.904	0.00609484	5.402	-3.11816	0.499989	0.128085	0.5	0.18326
26.924	-0.00440229	5.40174	-3.11541	0.499953	0.149348	0.5	0.18326
26.946	-0.0148981	5.40145	-3.11229	0.499993	0.145271	0.5	0.18326
26.967	-0.0253934	5.40113	-3.10924	0.499987	0.143862	0.5	0.20944
26.988	-0.035887	5.40078	-3.10621	0.499984	0.144843	0.5	0.20944
27.009	-0.0463804	5.40039	-3.10317	0.499988	0.144561	0.5	0.20944
27.03	-0.0568721	5.39997	-3.09989	0.499923	0.175113	0.5	0.20944
27.05	-0.0673618	5.39951	-3.09625	0.500034	0.171002	0.5	0.20944
27.072	-0.0778508	5.39902	-3.09266	0.5001	0.170908	0.5	0.20944
27.093	-0.0883367	5.39849	-3.08907	0.499915	0.171207	0.5	0.23562
27.113	-0.0988218	5.39792	-3.08537	0.500243	0.180413	0.5	0.23562
27.135	-0.109304	5.39731	-3.0813	0.4999	0.201777	0.5	0.23562
27.156	-0.119783	5.39666	-3.07713	0.499974	0.197271	0.5	0.23562
27.177	-0.130261	5.39596	-3.07299	0.500151	0.196484	0.5	0.2618
27.197	-0.140734	5.39522	-3.06886	0.499877	0.197274	0.5	0.2618
27.219	-0.151205	5.39444	-3.06465	0.500049	0.200968	0.5	0.2618
27.24	-0.161673	5.39361	-3.05996	0.499963	0.226955	0.5	0.2618
27.26	-0.172135	5.39273	-3.05526	0.499928	0.223811	0.5	0.2618
27.282	-0.182594	5.3918	-3.05058	0.500111	0.222829	0.5	0.2618
27.303	-0.193049	5.39082	-3.04588	0.499888	0.229218	0.5	0.28798
27.324	-0.203498	5.38979	-3.04102	0.499988	0.253585	0.5	0.28798
27.345	-0.213943	5.38871	-3.03571	0.500042	0.249525	0.5	0.28798
27.366	-0.224381	5.38758	-3.03047	0.499893	0.249194	0.5	0.28798
27.387	-0.234813	5.38638	-3.02523	0.500047	0.2493	0.5	0.31416
27.408	-0.24524	5.38514	-3.01995	0.499961	0.257201	0.5	0.31416
27.429	-0.255658	5.38384	-3.01439	0.499932	0.280245	0.5	0.31416
27.449	-0.26607	5.38248	-3.00854	0.500074	0.27549	0.5	0.31416
27.469	-0.276473	5.38106	-3.00276	0.499887	0.27473	0.5	0.31416
27.491	-0.286868	5.37957	-2.99697	0.500003	0.276724	0.5	0.31416
27.513	-0.297255	5.37803	-2.99105	0.500235	0.287356	0.5	0.34034
27.534	-0.307631	5.37643	-2.98479	0.499911	0.30563	0.5	0.34034
27.555	-0.317997	5.37476	-2.97841	0.50004	0.302677	0.5	0.34034
27.575	-0.328352	5.37302	-2.97208	0.499937	0.301066	0.5	0.36652
27.597	-0.338696	5.37122	-2.96576	0.499989	0.301176	0.5	0.36652
27.618	-0.349029	5.36935	-2.95925	0.49998	0.312658	0.5	0.36652
27.639	-0.359348	5.36741	-2.95235	0.499922	0.332093	0.5	0.36652
27.66	-0.369655	5.3654	-2.94547	0.500032	0.327151	0.5	0.3927
27.681	-0.379947	5.36332	-2.93857	0.499975	0.328445	0.5	0.3927
27.702	-0.390224	5.36117	-2.93169	0.499984	0.327675	0.5	0.3927
27.723	-0.400486	5.35895	-2.92471	0.499938	0.359177	0.5	0.3927
27.745	-0.411219	5.35654	-2.91682	0.499963	0.354253	0.5	0.3927
27.766	-0.421933	5.35405	-2.90904	0.499943	0.352639	0.5	0.3927
27.789	-0.432628	5.35147	-2.90126	0.499968	0.354901	0.5	0.41888
27.811	-0.443302	5.34882	-2.8934	0.499968	0.361592	0.5	0.41888
27.832	-0.453955	5.34607	-2.8852	0.500009	0.383692	0.5	0.41888
27.853	-0.464583	5.34324	-2.87679	0.499928	0.381065	0.5	0.41888
27.876	-0.475188	5.34032	-2.86843	0.500252	0.379549	0.5	0.44506
27.897	-0.486249	5.33717	-2.85969	0.499923	0.380167	0.5	0.44506
27.922	-0.496802	5.33407	-2.85115	0.500279	0.388877	0.5	0.44506
27.944	-0.507328	5.33087	-2.84213	0.499884	0.406757	0.5	0.44506
27.967	-0.518301	5.32743	-2.83277	0.500069	0.406514	0.5	0.44506
27.989	-0.529241	5.32389	-2.82342	0.499859	0.406812	0.5	0.47124
28.013	-0.540148	5.32024	-2.81397	0.500381	0.416144	0.5	0.47124
28.036	-0.551018	5.31649	-2.80412	0.499857	0.437494	0.5	0.47124
28.059	-0.561851	5.31263	-2.79414	0.500084	0.432948	0.5	0.47124
28.082	-0.572645	5.30866	-2.78419	0.49988	0.432204	0.5	0.49742
28.106	-0.583866	5.30441	-2.7738	0.500044	0.432869	0.5	0.49742
28.129	-0.595041	5.30004	-2.76317	0.499976	0.463155	0.5	0.49742
28.154	-0.606169	5.29554	-2.7521	0.499867	0.459596	0.5	0.49742
28.178	-0.617246	5.29093	-2.74108	0.500345	0.458511	0.5	0.49742
28.199	-0.629187	5.28579	-2.72913	0.499958	0.469186	0.5	0.5236
28.228	-0.640611	5.28072	-2.71726	0.499859	0.489666	0.5	0.5236
28.254	-0.651972	5.2755	-2.70508	0.50033	0.485065	0.5	0.5236
28.28	-0.663719	5.26994	-2.69247	0.5	0.484769	0.5	0.5236
28.305	-0.675395	5.26422	-2.67982	0.499878	0.494898	0.5	0.5236
28.332	-0.686998	5.25836	-2.66674	0.499907	0.51581	0.5	0.5236
28.359	-0.698963	5.2521	-2.65289	0.500358	0.511196	0.5	0.5236
28.387	-0.711277	5.24545	-2.63859	0.500065	0.51134	0.5	0.5236
28.415	-0.723496	5.23861	-2.62427	0.499994	0.511217	0.5	0.5236
28.444	-0.736047	5.23135	-2.60944	0.499977	0.511058	0.5	0.5236
28.474	-0.748916	5.22365	-2.59411	0.499973	0.511066	0.5	0.5236
28.504	-0.761665	5.21574	-2.57878	0.499999	0.510945	0.5	0.5236
28.534	-0.77471	5.20737	-2.56292	0.500027	0.51214	0.5	0.5236
28.568	-0.78845	5.19824	-2.54605	0.500404	0.510931	0.5	0.5236
28.602	-0.802442	5.18858	-2.52865	0.499872	0.512498	0.5	0.5236
28.638	-0.817071	5.1781	-2.51025	0.499952	0.510772	0.5	0.5236
28.676	-0.832302	5.16674	-2.49081	0.499935	0.511	0.5	0.5236
28.717	-0.848484	5.15415	-2.46985	0.500032	0.512295	0.5	0.5236
28.762	-0.865937	5.13995	-2.44686	0.500063	0.510451	0.5	0.5236
28.812	-0.885315	5.12338	-2.42078	0.499871	0.510398	0.5	0.5236
28.878	-0.909376	5.10153	-2.38756	0.500285	0.510439	0.5	0.5236
28.978	-0.94494	5.0664	-2.33643	0.499907	0.510365	0.5	0.5236
29.078	-0.978663	5.02949	-2.28528	0.499973	0.512331	0.5	0.5236
29.178	-1.01045	4.99091	-2.23418	0.499925	0.511907	0.5	0.5236
29.284	-1.04196	4.94829	-2.18002	0.499928	0.510964	0.5	0.5236
29.385	-1.06978	4.90616	-2.12842	0.499857	0.511348	0.5	0.5236
29.486	-1.0954	4.86264	-2.07679	0.499949	0.509963	0.5	0.5236
29.586	-1.11852	4.81831	-2.02568	0.500367	0.51143	0.5	0.49742
29.687	-1.13953	4.7724	-1.97405	0.499955	0.511288	0.5	0.47124
29.788	-1.15819	4.72548	-1.9244	0.499864	0.484959	0.5	0.44506
29.888	-1.17441	4.67819	-1.8779	0.500021	0.458359	0.5	0.41888
29.99	-1.18873	4.62925	-1.83314	0.50008	0.432	0.5	0.3927
30.09	-1.2007	4.5807	-1.79184	0.499912	0.406682	0.5	0.3927
30.192	-1.21089	4.53074	-1.75248	0.499932	0.380736	0.5	0.34034
30.292	-1.21904	4.48141	-1.71652	0.499949	0.353116	0.5	0.31416
30.392	-1.22553	4.43133	-1.68289	0.499927	0.328274	0.5	0.28798
30.492	-1.23036	4.38156	-1.6522	0.500097	0.301864	0.5	0.2618
30.593	-1.23372	4.33168	-1.62419	0.49988	0.275526	0.5	0.23562
30.693	-1.23575	4.28172	-1.59868	0.500193	0.249139	0.5	0.20944
30.793	-1.23657	4.23173	-1.57591	0.499972	0.224065	0.5	0.18326
30.894	-1.2363	4.18123	-1.55544	0.499972	0.196359	0.5	0.15708
30.995	-1.23507	4.13075	-1.53763	0.49994	0.171414	0.5	0.1309
31.095	-1.23304	4.08079	-1.52277	0.500082	0.144674	0.5	0.10472
31.196	-1.23029	4.03037	-1.51032	0.499932	0.118489	0.5	0.07854
31.297	-1.22699	3.97997	-1.50057	0.499998	0.0922803	0.5	0.05236
31.397	-1.2233	3.93011	-1.49352	0.49998	0.0656634	0.5	0.02618
31.498	-1.21928	3.87977	-1.48901	0.500004	0.0399472	0.5	6.93889e-18
31.598	-1.21514	3.82994	-1.48731	0.499984	0.0138897	0.5	6.93889e-18
31.699	-1.21094	3.77962	-1.48817	0.500035	-0.0126594	0.5	6.93889e-18
31.8	-1.20681	3.72929	-1.48942	0.499925	-0.0123543	0.5	6.93889e-18
31.9	-1.20277	3.67945	-1.49065	0.499989	-0.0126482	0.5	6.93889e-18
32.001	-1.19876	3.62911	-1.4919	0.499988	-0.0124889	0.5	6.93889e-18
32.101	-1.19485	3.57926	-1.49314	0.499982	-0.0121662	0.5	6.93889e-18
32.203	-1.19093	3.52841	-1.4944	0.500091	-0.0123164	0.5	6.93889e-18
32.303	-1.18714	3.47856	-1.49564	0.499921	-0.0123785	0.5	6.93889e-18
32.404	-1.18338	3.4282	-1.49689	0.500076	-0.0126058	0.5	6.93889e-18
32.504	-1.17972	3.37833	-1.49812	0.499972	-0.0117792	0.5	6.93889e-18
32.604	-1.17612	3.32846	-1.49936	0.499975	-0.0129528	0.5	6.93889e-18
32.706	-1.17251	3.27759	-1.50062	0.500106	-0.0122123	0.5	6.93889e-18
32.809	-1.16893	3.22622	-1.50189	0.499937	-0.0123843	0.5	6.93889e-18
32.909	-1.16552	3.17633	-1.50312	0.500111	-0.0124764	0.5	6.93889e-18
33.01	-1.16214	3.12595	-1.50437	0.499934	-0.0124612	0.5	6.93889e-18
33.111	-1.15881	3.07555	-1.50562	0.499976	-0.0122366	0.5	6.93889e-18
33.211	-1.15559	3.02566	-1.50685	0.500053	-0.0121032	0.5	6.93889e-18
33.312	-1.15239	2.97526	-1.50811	0.499953	-0.0123258	0.5	6.93889e-18
33.412	-1.14929	2.92536	-1.50934	0.500116	-0.0124481	0.5	6.93889e-18
33.513	-1.14622	2.87495	-1.5106	0.499939	-0.012102	0.5	6.93889e-18
33.614	-1.14321	2.82454	-1.51185	0.499994	-0.0127413	0.5	6.93889e-18
33.715	-1.14024	2.77363	-1.51311	0.499995	-0.0120732	0.5	6.93889e-18
33.816	-1.13739	2.72371	-1.51435	0.499993	-0.0123985	0.5	6.93889e-18
33.917	-1.13457	2.67329	-1.5156	0.499939	-0.0124029	0.5	6.93889e-18
34.018	-1.13182	2.62286	-1.51685	0.500014	-0.0120615	0.5	6.93889e-18
34.118	-1.12915	2.57293	-1.51809	0.500012	-0.0126607	0.5	6.93889e-18
34.219	-1.12652	2.5225	-1.51932	0.499997	-0.0119649	0.5	6.93889e-18
34.32	-1.12395	2.47207	-1.52058	0.500051	-0.0129542	0.5	6.93889e-18
34.421	-1.12145	2.42163	-1.52183	0.499909	-0.0122189	0.5	6.93889e-18
34.522	-1.11901	2.37119	-1.52308	0.500101	-0.0119927	0.5	6.93889e-18
34.628	-1.11652	2.31825	-1.52439	0.500012	-0.0125582	0.5	6.93889e-18
34.728	-1.11423	2.2683	-1.52563	0.500004	-0.0121601	0.5	6.93889e-18
34.829	-1.11198	2.21785	-1.52687	0.499995	-0.0125755	0.5	6.93889e-18
34.93	-1.10979	2.1674	-1.52812	0.500029	-0.0122872	0.5	6.93889e-18
35.031	-1.10767	2.11694	-1.52937	0.4999	-0.012384	0.5	6.93889e-18
35.132	-1.10561	2.06648	-1.53061	0.500057	-0.0126322	0.5	6.93889e-18
35.233	-1.10361	2.01602	-1.53187	0.49999	-0.0118441	0.5	6.93889e-18
35.334	-1.10168	1.96556	-1.53312	0.499995	-0.0127517	0.5	6.93889e-18
35.435	-1.09981	1.91509	-1.53437	0.500077	-0.012025	0.5	6.93889e-18
35.536	-1.098	1.86463	-1.53561	0.499902	-0.0126928	0.5	6.93889e-18
35.637	-1.09625	1.81416	-1.53686	0.500161	-0.0124148	0.5	6.93889e-18
35.737	-1.09459	1.76418	-1.53809	0.499895	-0.0121551	0.5	6.93889e-18
35.838	-1.09297	1.71371	-1.53934	0.500017	-0.0128058	0.5	6.93889e-18
35.939	-1.09141	1.66323	-1.54058	0.500017	-0.0119279	0.5	6.93889e-18
36.04	-1.08992	1.61276	-1.54183	0.499917	-0.012904	0.5	6.93889e-18
36.141	-1.08848	1.56228	-1.54308	0.500048	-0.0123056	0.5	6.93889e-18
36.242	-1.08712	1.5118	-1.54432	0.499935	-0.0123379	0.5	6.93889e-18
36.343	-1.08581	1.46131	-1.54557	0.500017	-0.0126642	0.5	6.93889e-18
36.444	-1.08457	1.41083	-1.54681	0.499998	-0.011941	0.5	6.93889e-18
36.545	-1.08339	1.36034	-1.54807	0.499994	-0.0128477	0.5	6.93889e-18
36.647	-1.08226	1.30935	-1.54933	0.499915	-0.012194	0.5	0.02618
36.748	-1.08119	1.25836	-1.54964	0.500103	0.0151021	0.5	0.05236
36.849	-1.08009	1.20838	-1.54733	0.499869	0.0412114	0.5	0.07854
36.95	-1.0788	1.15789	-1.54236	0.500111	0.0688955	0.5	0.10472
37.052	-1.07717	1.10692	-1.53459	0.499968	0.0932086	0.5	0.1309
